invoice_date,SKUCode,Description,volume
2026-01-29,1225121Z14112LSTL0,215 R14 STEEL KING TT,1
2026-01-29,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,1650
2026-01-29,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,7822
2026-01-29,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,5
2026-01-29,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1516
2026-01-29,1225221716010SXC10,NA,402
2026-01-29,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,2
2026-01-29,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,2607
2026-01-29,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,461
2026-01-29,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,19
2026-01-29,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,7788
2026-01-29,1325119015008SRBT0,195 R15 LT RANGER BRT TT,103
2026-01-29,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,1865
2026-01-29,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,241
2026-01-29,1325121715100SRBT0,NA,240
2026-01-29,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,41
2026-01-29,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),269
2026-01-29,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,1420
2026-01-29,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,910
2026-01-29,1325213615099MSXT0,T135/70R15 STAR-XT  TL,1500
2026-01-29,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,97
2026-01-29,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,253
2026-01-29,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,803
2026-01-29,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,4068
2026-01-29,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,84
2026-01-29,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,5313
2026-01-29,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,114
2026-01-29,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,340
2026-01-29,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,781
2026-01-29,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,2819
2026-01-29,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,1122
2026-01-29,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,3
2026-01-29,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,75
2026-01-29,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,241
2026-01-29,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,3943
2026-01-29,1325216614081SUTR0,NA,2953
2026-01-29,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,15568
2026-01-29,1325216814085SUTR0,165/80R14 UX TOURING TL,1873
2026-01-29,1325216814085TURL0,16580R14 UX ROYALE TL,4679
2026-01-29,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,820
2026-01-29,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,1
2026-01-29,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,100
2026-01-29,1325217514082HURL2,NA,1850
2026-01-29,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),109
2026-01-29,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,1420
2026-01-29,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,14
2026-01-29,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,70
2026-01-29,1325217515084HURP0,NA,132
2026-01-29,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,2
2026-01-29,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,1740
2026-01-29,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,1740
2026-01-29,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,301
2026-01-29,1325218514086HURL0,185/65R14 UX Royale,59
2026-01-29,1325218515088HTMX0,185/65 R15 TAXI MAX TL,5416
2026-01-29,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,50
2026-01-29,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,1059
2026-01-29,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,1280
2026-01-29,1325218614088HURL0,185/70R14 UX Royale,4
2026-01-29,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,3382
2026-01-29,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,70
2026-01-29,1325219316087VUTR0,195/55R16 UX TOURING TL,1381
2026-01-29,1325219416089HRHE0,195/60R16 Ranger HPE TL,755
2026-01-29,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,37
2026-01-29,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,141
2026-01-29,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,77
2026-01-29,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,605
2026-01-29,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,7
2026-01-29,1325220516095HTMX0,NA,935
2026-01-29,1325220516095HUTR0,205/65R16UX TOURING TL 95H,78
2026-01-29,1325221317098VUX10,215/55R17UX1 TL 98 V,2
2026-01-29,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,3992
2026-01-29,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,4090
2026-01-29,1325221715100SRHT0,215/75 R 15 RANGER HT TL,3007
2026-01-29,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,648
2026-01-29,1325223517104HRHT0,235/65R17 RANHER HT TL,922
2026-01-29,1325223517104HRPG0,NA,58
2026-01-29,1325223616105HRHT0,235/70R16 Ranger HT TL,171
2026-01-29,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,103
2026-01-29,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,43
2026-01-29,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1618
2026-01-29,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,14
2026-01-29,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,15079
2026-01-29,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,7150
2026-01-29,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,6263
2026-01-29,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,715
